ID,O_time,O_geo_X,O_geo_Y,O_geo_type,O_box_X,O_box_Y,O_place_name,O_tweet_text,O_tweet_url
scottjblair,Mon Apr 22 00:22:37 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@julie_kelly2 @jaketapper Free Beacon. Then HRC.,
urboifrend,Sat Apr 20 02:48:35 +0000 2019,,,,,,,nyelam dulu sambil nunggu masker kering https://t.co/qNZf0Cx9Oe,https://twitter.com/urboifrend/status/1119432644297576448/photo/1
2greedyJ,Sat Apr 20 02:39:10 +0000 2019,,,,,,,This bitch real Life Bonkerzz On DHS😧,
WorldPeaceCTO,Sat Apr 20 02:26:42 +0000 2019,,,,33.93623922,-118.4395695,Dockweiler State Beach,Some RNR https://t.co/zDRR7W8SM5,https://twitter.com/WorldPeaceCTO/status/1119427139789443072/photo/1
LaurenceBBattle,Sun Apr 21 03:10:10 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Love Grows (Where My Rosemary Goes) - Edison Lighthouse (1970) https://t.co/usyWOEzKpR via @YouTube COME ON GET UP N DANCE 😄😃😀💃💃💃💃💃,https://youtu.be/y1EpaboCERg
cajodi,Fri Apr 19 03:44:30 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@realDonaldTrump @TuckerCarlson Correction: The Mueller Report is indeed the single most enlightening thing to happ… https://t.co/aeGefVS31F,https://twitter.com/i/web/status/1119084330330968067
mformeli,Fri Apr 19 03:43:54 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Tru https://t.co/0ekq41IDiG,https://twitter.com/jaboukie/status/938164398144684032
justjennyboo34,Thu Apr 18 23:10:13 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@myraaa98 I feels you 😭,
justjennyboo34,Thu Apr 18 23:09:43 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Idk if should get my lashes done again. They were so cute, but they fuck up my natural lashes.😭",
MadVessel,Thu Apr 18 23:08:08 +0000 2019,,,,33.93823585,-118.357262,Lennox,"@GreatDismal plot holes, Barr. try again",
6633north,Thu Apr 18 23:07:03 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Here comes Ian Cottontail, hoppin' down the bunny trail. Hippity hoppity Easters on its way! #Echoandthebunnymen https://t.co/Ii6k41NkG0",https://twitter.com/6633north/status/1119014508012294150/photo/1
A22DNAL,Thu Apr 18 23:06:56 +0000 2019,33.9537063,-118.396763,Point,34.0207895,-118.4119065,Los Angeles,[🍔] #CaliforniasFinest innout @ In-N-Out Burger https://t.co/FnTMyGCEPW,https://www.instagram.com/p/BwaiulhjgWJ/?utm_source=ig_twitter_share&igshid=n78tqszx4noz
flochasemusic,Thu Apr 18 23:06:05 +0000 2019,33.9586176,-118.4193004,Point,34.0207895,-118.4119065,Los Angeles,⛰ @ Hollywood Hills https://t.co/q44sznc2LI,https://www.instagram.com/p/BwaiolLFYBV/?utm_source=ig_twitter_share&igshid=t9qzr4dkllsk
FlyII,Thu Apr 18 23:04:19 +0000 2019,33.946189,-118.407245,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Starbucks in Los Angeles, CA https://t.co/7PsmtA5pu1",https://www.swarmapp.com/c/lqs65adklvF
tmj_lax_jobs,Thu Apr 18 22:57:04 +0000 2019,33.9586673,-118.3966364,Point,34.0207895,-118.4119065,Los Angeles,"If you're looking for work in Los Angeles, CA, check out this Cafe Management job via the link in our bio: Manager… https://t.co/At17ZjDd4a",https://twitter.com/i/web/status/1119011993174679552
FlyII,Thu Apr 18 22:53:36 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Aeropuerto Internacional de Los Ángeles - @flylaxairport in Los Angeles, CA https://t.co/vQ8Kkh4l5k",https://www.swarmapp.com/c/iig2gyYbSAC
justnhouston,Fri Apr 19 00:23:34 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),Here I come Oregon🐥🐥🐥!,
joeloleson,Fri Apr 19 00:22:32 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles International Airport - @flylaxairport in Los Angeles, CA https://t.co/b2eN1pD9gv https://t.co/BXfbFJCLeV",https://www.swarmapp.com/c/5lq2cNpveyW
withlovemaryy,Fri Apr 19 00:20:04 +0000 2019,,,,33.9166485,-118.400264,El Segundo,No shit they were going to laugh when they saw a fat bitch with a cam walker in a wheelchair at a shooting range 😅,
honestgreensllc,Fri Apr 19 00:19:02 +0000 2019,,,,33.95934525,-118.4378972,Playa del Rey,Water features are so relaxing 😎 https://t.co/bJTxlOjJZc,https://twitter.com/honestgreensllc/status/1119032622007513089/video/1
urboifrend,Sun Apr 21 04:33:53 +0000 2019,,,,,,,"@skublaka gpp atuh, km tetep sweet",
_dominiquueexo,Sun Apr 21 04:30:05 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Enjoy our family vacation 🥰 https://t.co/7DqIdu6OYs,https://twitter.com/_dominiquueexo/status/1119820576980213760/photo/1
_dominiquueexo,Sun Apr 21 04:28:15 +0000 2019,,,,33.9166485,-118.400264,El Segundo,LA has truly been good to us I’m sad to leave tomorrow,
urboifrend,Sun Apr 21 04:25:55 +0000 2019,,,,,,,@rainbowmnfs ribet amat yawla mau temenan doang,
PatMateluna,Sat Apr 20 15:57:55 +0000 2019,33.94118847,-118.4043228,Point,34.0207895,-118.4119065,Los Angeles,#onmywaytowork #lifeisgood #🙏 @ Terminal 5 - Los Angeles International Airport https://t.co/CS7rhctfxa,https://www.instagram.com/p/Bwe6_lNlsI8/?utm_source=ig_twitter_share&igshid=12jyweiuhvcqs
markverdillo,Sat Apr 20 15:57:42 +0000 2019,,,,33.95934525,-118.4378972,Playa del Rey,Maybach https://t.co/m2iwkFfIM1,https://twitter.com/markverdillo/status/1119631235095990272/photo/1
jqgregory,Sat Apr 20 15:57:32 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@BanksPrinters @EdKrassen @krassenstein @realDonaldTrump ""... Manafort pleading guilty back in September 2018, Trum… https://t.co/AtNq6a0MSh",https://twitter.com/i/web/status/1119631189789163520
urboifrend,Sat Apr 20 15:53:57 +0000 2019,,,,,,,"@plastiqueetiara @rainbowmnfs astagfirullah ughtea, saya salah apa sampe dikata nyebelin 🙏🏻😌",
Si,Fri Apr 19 17:48:13 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@chrisoncode @simonhamp Also useful with the `type` attribute to help define the file format.,
ryanschude,Fri Apr 19 17:43:24 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Portrait of @AdwoaAboah_ for @Barbie https://t.co/1EcC39SJA3,https://twitter.com/ryanschude/status/1119295445920960512/photo/1
iamkikihaynes,Fri Apr 19 17:43:12 +0000 2019,33.94346675,-118.4066105,Point,34.0207895,-118.4119065,Los Angeles,Uggghhhh!! Just my luck there would be a measles outbreak alert at LAX on the morning I’m traveling!! 😫😷.… https://t.co/sRoaGl7Gzc,https://twitter.com/i/web/status/1119295394125496320
6633north,Fri Apr 19 12:38:04 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@realDonaldTrump HAHAHAHAHAHAHAHA! u are the biggest joke in US Pres. history. #MakeAmericaSmartAgain #POTUSPOS https://t.co/o6nwu12sAL,https://twitter.com/6633north/status/1119218605973880832/photo/1
urboifrend,Fri Apr 19 12:37:49 +0000 2019,,,,,,,@rainbowmnfs kuyy,
urboifrend,Fri Apr 19 12:37:20 +0000 2019,,,,,,,@ipyadct ada apa?,
6633north,Fri Apr 19 12:23:22 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@ChrisCuomo U R A Freakin HAMMER!  Thank you for asking important questions! #MakeAmericaSmartAgain,
urboifrend,Fri Apr 19 12:18:30 +0000 2019,,,,,,,suka banget ama yg berbulu https://t.co/SBg3pEbrtw,https://twitter.com/urboifrend/status/1119213682163011584/photo/1
NelsonsNose,Sun Apr 21 16:54:01 +0000 2019,33.94602965,-118.4040947,Point,34.0207895,-118.4119065,Los Angeles,Leaving LA 2019 or is it Bladerunner 2049? #GoodbyeCalifornia #AmericanAdventure #RoadtripEnds @ Terminal 2 - Los A… https://t.co/vAL1eS6nJg,https://twitter.com/i/web/status/1120007794076409857
Edwin237,Fri Apr 19 00:24:33 +0000 2019,,,,33.9166485,-118.400264,El Segundo,#SOGO https://t.co/d6q6V2556x,https://twitter.com/MLBONFOX/status/1119031027710582785
Hair_Magnifique,Sun Apr 21 22:12:18 +0000 2019,,,,,,,"Ice cold baby ⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
#hairmagnifique  #hair… https://t.co/uC7WRiKxHb",https://twitter.com/i/web/status/1120087891311509505
LinQuestCorp,Sun Apr 21 22:11:50 +0000 2019,33.9198416,-118.3901117,Point,33.9166485,-118.400264,El Segundo,Join the LinQuest Corporation team! See our latest job opening here: https://t.co/EfVIUJPPeS #STEM #cyberspace,http://bit.ly/2XuexpL
fiIipina,Sun Apr 21 22:10:58 +0000 2019,,,,33.93823585,-118.357262,Lennox,I didn’t get to paint one fucking egg,
cajodi,Sun Apr 21 22:05:04 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@LagunaBeachPD https://t.co/tfaMPFnygy,https://www.google.com/amp/s/www.almanac.com/content/american-flag-etiquette-rules-and-guidelines%3famp
fiIipina,Sun Apr 21 22:04:30 +0000 2019,,,,33.93823585,-118.357262,Lennox,I’m so hungry,
HairTni,Sat Apr 20 04:14:01 +0000 2019,,,,33.9166485,-118.400264,El Segundo,#didsomeonesayfree https://t.co/BA8I3HVDrG,https://twitter.com/HairTni/status/1119454146589970433/photo/1
JeffTourial,Sat Apr 20 04:13:59 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@Ironmike1959 That’s not at all on you. But he should be banned from BIB and the Ports should rapidly disassociate… https://t.co/96GPON46Ow,https://twitter.com/i/web/status/1119454139547701248
HairTni,Sat Apr 20 04:13:52 +0000 2019,,,,33.9166485,-118.400264,El Segundo,#didsomeonesayfree https://t.co/xABeltOVUY,https://twitter.com/HairTni/status/1119454106156802048/photo/1
HairTni,Sat Apr 20 04:13:41 +0000 2019,,,,33.9166485,-118.400264,El Segundo,#didsomeonesayfree https://t.co/2xfAO00fs7,https://twitter.com/HairTni/status/1119454063249084416/photo/1
HairTni,Sat Apr 20 04:13:30 +0000 2019,,,,33.9166485,-118.400264,El Segundo,#didsomeonesayfree https://t.co/U83Kp1280A,https://twitter.com/HairTni/status/1119454016038027264/photo/1
duyytraan,Sat Apr 20 04:10:59 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@krustieeee First one! Lol the other one was far back but cried so much,
AdamMarcus13,Fri Apr 19 17:38:38 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@andynyman @SkeletonCrewPro @MitchNarito @CurtisFortier @sassansaffari @mesakronhaus @DebSullivanM @ryanleighseaton… https://t.co/Bq8g4mQg0R,https://twitter.com/i/web/status/1119294246442291200
attCAREERS,Fri Apr 19 17:38:32 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Interested in a job in #ElSegundo, CA? This could be a great fit: https://t.co/3xNnvEPO0l #security",http://bit.ly/2XpRxbp
danaatbelieve,Fri Apr 19 17:38:00 +0000 2019,33.91698253,-118.4091248,Point,33.9166485,-118.400264,El Segundo,Aerial fitness @danaatbelieve #pilatesstudio #jumpingstudio #aerialstudio #polestudio #allages #aerialsilks… https://t.co/zb0AUVgjrf,https://twitter.com/i/web/status/1119294086081593346
cabralbeatrizz,Fri Apr 19 17:34:38 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"Hello California!! (@ Los Angeles International Airport - @flylaxairport in Los Angeles, CA) https://t.co/v1LhquamYk",https://www.swarmapp.com/c/hsEmafcLFQS
sunflowerjax,Sat Apr 20 04:09:56 +0000 2019,,,,,,,RT @2greedyJ: 🤑 https://t.co/G3LCgYhgio,https://twitter.com/2greedyJ/status/1119442620336365569/photo/1
JeffTourial,Sat Apr 20 04:07:06 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@Ironmike1959 Awful peanut guy back again?,
khing_xoxo,Sat Apr 20 04:04:28 +0000 2019,33.94350236,-118.4094214,Point,34.0207895,-118.4119065,Los Angeles,"ยายกลับไทยละ (@ Tom Bradley International Terminal (TBIT) - @flylaxairport in Los Angeles, CA) https://t.co/nTl7HoOXHB",https://www.swarmapp.com/c/0ZfR32Dpjup
2greedyJ,Sat Apr 20 04:03:31 +0000 2019,,,,,,,Told my momma you my one and only girl I need ya😌,
urboifrend,Fri Apr 19 14:34:22 +0000 2019,,,,,,,@rainbowmnfs sini nderr blm,
urboifrend,Fri Apr 19 14:32:56 +0000 2019,,,,,,,sp nih yg ngirim https://t.co/iXR06cGdWu,https://twitter.com/urboifrend/status/1119247514811506693/photo/1
aaaleeuh,Fri Apr 19 14:29:12 +0000 2019,,,,33.9166485,-118.400264,El Segundo,I hate when niggas make me uncomfortable all I heard on the beach was “FAT ASS FAT ASS” that shit so Disrespectful and uncomfortable.,
BobCordoves,Fri Apr 19 14:28:56 +0000 2019,,,,33.9166485,-118.400264,El Segundo,When in my Uber pool I share a ride with the most beautiful woman I've seen since I moved out here and I know for a… https://t.co/mNxCm0xjtb,https://twitter.com/i/web/status/1119246506601537537
JavierPallasusa,Fri Apr 19 14:27:46 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Vencer q ? Sus ideologías son caducas, no sirven ,dejen de robar y trabajen para el pueblo https://t.co/jUY3LCvzhY",https://twitter.com/drrobertolopez2/status/1119025439585001472
dawnlindsey1222,Fri Apr 19 14:27:33 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,"Today is an awesome full moon in Libra, signifying justice, equality, balance, beauty and harmony. A great day to r… https://t.co/Gn7UHKvvpj",https://twitter.com/i/web/status/1119246159564816384
urboifrend,Fri Apr 19 14:25:34 +0000 2019,,,,,,,@skublaka @_52hzwhale mau alis codet juga,
mikezyda,Fri Apr 19 14:22:24 +0000 2019,33.94247979,-118.3963602,Point,34.0207895,-118.4119065,Los Angeles,Just posted a photo @ Terminal 8 - Los Angeles International Airport https://t.co/TsQs6Oy7f5,https://www.instagram.com/p/BwcLf1NpUZ7/?utm_source=ig_twitter_share&igshid=ndo67i7y3lfx
attCAREERS,Fri Apr 19 14:18:32 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Want to work in #ElSegundo, CA? View our latest opening: https://t.co/15llpnzHMC #Engineering",http://bit.ly/2Zlb2ng
urboifrend,Fri Apr 19 14:18:32 +0000 2019,,,,,,,"@Yuta_998 Astagfirullah, kita butuh thread nya",
elnono007,Fri Apr 19 14:12:24 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@LaVanguardia Vamos que en lugar de periódico que informa es un panfleto de marketing.
No les da vergüenza decir qu… https://t.co/SZfZnWkUFl",https://twitter.com/i/web/status/1119242348062396424
urboifrend,Fri Apr 19 14:09:03 +0000 2019,,,,,,,@pend_ulum Uwu https://t.co/jUJxHLIw9j,https://twitter.com/urboifrend/status/1119241502327066625/photo/1
urboifrend,Sun Apr 21 13:15:09 +0000 2019,,,,,,,@vxnnxxn merendah for 🚀,
TheHipPops,Fri Apr 19 04:33:04 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,"✈️ 💩 .
.
.
#THEHIPPOPS #nikeshoes #sneaker #sneakers #sneakerhead #sneakerheads #swag #jordan1 #nike #dadswag… https://t.co/BTWBcb2LE9",https://twitter.com/i/web/status/1119096551001903105
urboifrend,Fri Apr 19 04:30:30 +0000 2019,,,,,,,@rainbowmnfs yok,
urboifrend,Fri Apr 19 04:26:11 +0000 2019,,,,,,,@rainbowmnfs https://t.co/yIIlc3WwAG,https://twitter.com/urboifrend/status/1119094818456530944/photo/1
urboifrend,Fri Apr 19 04:24:56 +0000 2019,,,,,,,"@kuelupis_ yuk jumatan bareng, biar masuk surganya juga bareng 👍🏻😉",
urboifrend,Fri Apr 19 04:22:01 +0000 2019,,,,,,,@kuelupis_ ntar malaikat mager juga ngajakin ke surga wkwk,
urboifrend,Fri Apr 19 04:21:28 +0000 2019,,,,,,,belum ada klaim resmi dari kpu tapi udah syukuran kemenangan. yok jumatan gaes https://t.co/uZeQ4Nyx8V,https://twitter.com/urboifrend/status/1119093631292325889/photo/1
uhhleahh,Fri Apr 19 04:21:03 +0000 2019,,,,33.9166485,-118.400264,El Segundo,You know ur on top of your shit when your paying your credit cards twice in one month without noticing 😂,
lauradabosss,Fri Apr 19 04:15:24 +0000 2019,,,,33.93823585,-118.357262,Lennox,🎶💃🏽 https://t.co/wKLGbYoboW,https://twitter.com/lauradabosss/status/1119092106906071040/photo/1
PopDibiase,Fri Apr 19 04:14:31 +0000 2019,33.94647124,-118.3907425,Point,34.0207895,-118.4119065,Los Angeles,andy_destroyer13 and the🌊 before the press conference this guy is so cool and ready to shine once again in a famili… https://t.co/mdgesX848k,https://twitter.com/i/web/status/1119091882380804097
urboifrend,Fri Apr 19 04:13:39 +0000 2019,,,,,,,ada yg pernah pake minyak cem ceman buat rambut?,
urboifrend,Sun Apr 21 04:46:15 +0000 2019,,,,,,,"@rainbowmnfs percuma haha, gue mikir jdi hvmv kaya gini mah kaya naik rollercoaster aja, dinikmatin aja alur nya wkwk",
2greedyJ,Sat Apr 20 03:28:13 +0000 2019,,,,,,,🤑 https://t.co/G3LCgYhgio,https://twitter.com/2greedyJ/status/1119442620336365569/photo/1
SeherAwan13,Sat Apr 20 03:26:22 +0000 2019,33.94625,-118.39509,Point,34.0207895,-118.4119065,Los Angeles,Had a great meeting with these powerhouses! Their leadership and skill is going to make my @LASCCampus @lasccampus… https://t.co/NgREpnjlBC,https://twitter.com/i/web/status/1119442155779575808
urboifrend,Sat Apr 20 03:22:02 +0000 2019,,,,,,,@themainlight_ ya gitu orang orang toxic bawaannya pengen di block aja :( kzl,
ThatCoolBlkNerd,Mon Apr 22 01:12:32 +0000 2019,,,,33.9166485,-118.400264,El Segundo,A girl is thirsty #DemThrones,
ThatCoolBlkNerd,Mon Apr 22 01:11:56 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Ummm I wonder what OSHA would say about the working conditions in Winterfell #DemThrones,
urboifrend,Fri Apr 19 14:07:34 +0000 2019,,,,,,,@rainbowmnfs ya kalo gue mah pegangan santuy aja HAHAHA jiwa playboy bgst,
tmj_lax_eng,Sun Apr 21 19:06:40 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Join the AT&amp;T team! See our latest #Engineering job openings, including ""Professional, Advanced Analytics"", via the… https://t.co/D5wc9vDPwV",https://twitter.com/i/web/status/1120041176839516160
attCAREERS,Sun Apr 21 18:58:13 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Interested in a job in #ElSegundo, CA? This could be a great fit: https://t.co/wXyYEqLXMB #Engineering",http://bit.ly/2Xw7xc2
urboifrend,Sun Apr 21 13:14:41 +0000 2019,,,,,,,@sashivens jauh bet masnya,
urboifrend,Sun Apr 21 13:13:12 +0000 2019,,,,,,,@sashivens mcd dimana?,
dricacrf,Fri Apr 19 02:42:00 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@CRFMandy Por isso que eu não vendo Avianca já tem um tempo… e vai dar merda… esse feriado vai ter muita gente sem embarcar…,
urboifrend,Fri Apr 19 22:45:49 +0000 2019,,,,,,,"@MeisMaxi boleh nder, kali aja ada yg cocok 🙏🏻",
chelseyl8tly,Fri Apr 19 22:45:47 +0000 2019,33.92154416,-118.4156687,Point,33.9166485,-118.400264,El Segundo,please invite me to third-wheel your sunset vineyard wedding so I can see your very best dance moves • gonna eat ve… https://t.co/0xu9YwOpfu,https://twitter.com/i/web/status/1119371544298491904
tmj_lax_itpm1,Fri Apr 19 22:38:55 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"Nervous to apply for a job like ""Launch Safety Engineer (LA)"" at SAIC? Apply even if you're not a 100% match. You m… https://t.co/LhpAZ4fm3K",https://twitter.com/i/web/status/1119369814013669376
attCAREERS,Fri Apr 19 22:37:23 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Want to work in #ElSegundo, CA? View our latest opening: https://t.co/F0MCkzMhNI #IT",http://bit.ly/2ZmCKjF
LinQuestCorp,Fri Apr 19 22:37:11 +0000 2019,33.9201384,-118.3785046,Point,33.9158045,-118.3699205,Del Aire,We're hiring! Click to apply: Security Specialist - https://t.co/1Xb70m7bwK #STEM #TSSCI,http://bit.ly/2XyfbCV
melaniee__16,Fri Apr 19 22:35:59 +0000 2019,,,,,,,I wish I was still friends with certain ppl cause they used to back me up everywhere 😩,
tmj_lax_eng,Sat Apr 20 23:30:14 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,Looking to score a job at AT&amp;T? You're in luck. Click the link in our bio for the job description and information o… https://t.co/6UOO0cRBaZ,https://twitter.com/i/web/status/1119745118116859904
jolanmarney,Sat Apr 20 23:28:00 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,When I was on my trip this is what I got as a meal. I felt like I was still in LA with my diet on @FijiAirways 🛩 I… https://t.co/DNp9kovu71,https://twitter.com/i/web/status/1119744554721214465
franluna,Sun Apr 21 15:34:29 +0000 2019,,,,33.93823585,-118.357262,Lennox,@soy_sputnik Pues sin duda alguien le encontrará sentido y una explicación a modo. Como le encuentran a el hecho de… https://t.co/ll4IWZOEiM,https://twitter.com/i/web/status/1119987779490856960
